date,time,open,high,low,close,volume
2017/7/20,19:15,19970,19975,19965,19970,3684
2017/7/20,19:30,19970,19975,19965,19975,584
2017/7/20,19:45,19975,19980,19970,19980,1839
2017/7/20,20:00,19975,19985,19975,19985,1951
2017/7/20,20:15,19985,19990,19980,19990,1187
2017/7/20,20:30,19990,19990,19980,19980,1425
2017/7/20,20:45,19980,19985,19975,19980,1175
2017/7/20,21:00,19980,19980,19970,19975,2247
2017/7/20,21:15,19975,19985,19970,19980,2125
2017/7/20,21:30,19985,19990,19980,19985,2451
2017/7/20,21:45,19980,19980,19950,19960,13515
2017/7/20,22:00,19955,19960,19950,19960,2664
2017/7/20,22:15,19960,19975,19955,19970,5210
2017/7/20,22:30,19965,19975,19960,19960,6347
2017/7/20,22:45,19960,19980,19960,19980,5423
2017/7/20,23:00,19975,19990,19970,19980,7789
2017/7/20,23:15,19980,19990,19975,19985,5436
2017/7/20,23:30,19985,19995,19965,19970,6674
2017/7/20,23:45,19970,19980,19970,19975,3162
2017/7/20,0:00,19975,19995,19970,19990,5479
2017/7/20,0:15,19990,19990,19985,19985,3494
2017/7/20,0:30,19990,19995,19985,19995,2769
2017/7/20,0:45,19990,19995,19985,19985,3156
2017/7/20,1:00,19990,19995,19985,19990,2952
2017/7/20,1:15,19995,20000,19990,19990,3061
2017/7/20,1:30,19990,19995,19990,19990,1146
2017/7/20,1:45,19990,19990,19985,19990,1395
2017/7/20,2:00,19985,19995,19985,19990,735
2017/7/20,2:15,19990,19995,19990,19990,84
2017/7/20,2:30,19995,19995,19990,19990,379
2017/7/20,2:45,19995,20000,19990,20000,2301
2017/7/20,3:00,20000,20000,19995,19995,659
2017/7/20,3:15,19995,20005,19995,20000,951
2017/7/20,3:30,20000,20005,20000,20005,172
2017/7/20,3:45,20005,20010,20000,20005,1764
2017/7/20,4:00,20005,20010,20000,20010,268
2017/7/20,4:15,20010,20015,20005,20015,1871
2017/7/20,4:30,20015,20015,20005,20010,2159
2017/7/20,4:45,20010,20015,20005,20010,1456
2017/7/20,5:00,20010,20015,20005,20015,467
2017/7/20,5:15,20010,20020,20010,20020,1487
2017/7/20,5:30,20020,20020,20020,20020,1826
2017/7/20,8:45,20015,20030,20015,20030,10100
2017/7/20,9:00,20030,20040,20005,20025,28002
2017/7/20,9:15,20025,20030,20005,20020,14593
2017/7/20,9:30,20025,20025,20010,20020,7739
2017/7/20,9:45,20015,20025,20015,20015,6567
2017/7/20,10:00,20015,20035,20010,20035,7309
2017/7/20,10:15,20035,20040,20020,20035,9493
2017/7/20,10:30,20035,20080,20030,20075,36232
2017/7/20,10:45,20075,20085,20070,20080,20171
2017/7/20,11:00,20080,20080,20065,20070,7397
2017/7/20,11:15,20070,20080,20065,20070,7440
2017/7/20,11:30,20075,20080,20070,20070,3081
2017/7/20,11:45,20075,20075,20065,20070,2455
2017/7/20,12:00,20070,20085,20065,20075,12781
2017/7/20,12:15,20075,20120,20060,20110,34339
2017/7/20,12:30,20115,20135,20110,20115,33610
2017/7/20,12:45,20115,20130,20115,20130,11272
2017/7/20,13:00,20125,20130,20110,20115,10278
2017/7/20,13:15,20115,20120,20110,20120,6671
2017/7/20,13:30,20120,20125,20115,20115,2424
2017/7/20,13:45,20115,20120,20115,20120,2991
2017/7/20,14:00,20120,20135,20115,20125,4864
2017/7/20,14:15,20130,20135,20125,20130,6185
2017/7/20,14:30,20130,20135,20115,20115,6795
2017/7/20,14:45,20120,20130,20110,20120,16049
2017/7/20,15:00,20125,20125,20100,20105,15147
2017/7/20,15:15,20090,20090,20090,20090,5562
2017/7/21,16:30,20100,20125,20095,20115,9842
2017/7/21,16:45,20115,20120,20110,20115,4670
2017/7/21,17:00,20120,20125,20115,20125,1989
2017/7/21,17:15,20125,20130,20115,20120,6313
2017/7/21,17:30,20120,20135,20115,20130,8003
2017/7/21,17:45,20130,20140,20120,20125,8912
2017/7/21,18:00,20125,20130,20115,20125,4602
2017/7/21,18:15,20125,20130,20120,20130,1685
2017/7/21,18:30,20125,20130,20125,20130,1361
2017/7/21,18:45,20130,20130,20125,20125,1195
2017/7/21,19:00,20125,20130,20125,20125,642
2017/7/21,19:15,20130,20130,20125,20125,350
2017/7/21,19:30,20125,20130,20120,20120,1508
2017/7/21,19:45,20120,20125,20115,20115,1406
2017/7/21,20:00,20115,20120,20110,20115,3240
2017/7/21,20:15,20115,20115,20105,20105,3659
2017/7/21,20:30,20105,20120,20105,20115,2127
2017/7/21,20:45,20120,20120,20105,20115,2360
2017/7/21,21:00,20120,20120,20110,20115,1722
2017/7/21,21:15,20120,20140,20110,20130,8103
2017/7/21,21:30,20135,20135,20120,20120,8598
2017/7/21,21:45,20125,20130,20110,20120,9816
2017/7/21,22:00,20120,20125,20115,20120,7985
2017/7/21,22:15,20120,20125,20115,20120,3163
2017/7/21,22:30,20120,20125,20100,20105,14554
2017/7/21,22:45,20105,20105,20090,20105,11519
2017/7/21,23:00,20105,20115,20100,20110,7195
2017/7/21,23:15,20110,20115,20095,20100,6662
2017/7/21,23:30,20100,20100,20050,20060,42415
2017/7/21,23:45,20060,20080,20045,20070,13906
2017/7/21,0:00,20070,20080,20055,20055,10751
2017/7/21,0:15,20060,20065,20030,20035,18453
2017/7/21,0:30,20040,20040,20020,20030,9179
2017/7/21,0:45,20035,20050,20030,20045,8676
2017/7/21,1:00,20040,20055,20040,20050,3881
2017/7/21,1:15,20055,20060,20050,20055,2118
2017/7/21,1:30,20055,20060,20050,20055,1205
2017/7/21,1:45,20060,20065,20055,20060,2974
2017/7/21,2:00,20055,20070,20055,20070,3058
2017/7/21,2:15,20070,20075,20070,20070,1320
2017/7/21,2:30,20075,20080,20070,20080,2400
2017/7/21,2:45,20080,20085,20075,20085,4370
2017/7/21,3:00,20085,20085,20080,20085,2562
2017/7/21,3:15,20085,20085,20080,20085,1180
2017/7/21,3:30,20085,20090,20080,20085,1288
2017/7/21,3:45,20085,20095,20085,20095,2516
2017/7/21,4:00,20095,20100,20090,20095,1029
2017/7/21,4:15,20095,20100,20095,20100,516
2017/7/21,4:30,20095,20100,20095,20095,383
2017/7/21,4:45,20095,20100,20085,20090,1820
2017/7/21,5:00,20085,20090,20085,20085,946
2017/7/21,5:15,20090,20090,20080,20085,884
2017/7/21,5:30,20065,20065,20065,20065,2159
2017/7/21,8:45,20065,20080,20060,20075,9324
2017/7/21,9:00,20075,20090,20065,20065,21873
2017/7/21,9:15,20070,20110,20065,20105,25741
2017/7/21,9:30,20100,20115,20075,20090,20043
2017/7/21,9:45,20095,20105,20085,20095,8247
2017/7/21,10:00,20095,20100,20085,20085,2984
2017/7/21,10:15,20085,20095,20065,20075,8712
2017/7/21,10:30,20075,20080,20065,20080,9235
2017/7/21,10:45,20080,20080,20075,20080,3234
2017/7/21,11:00,20080,20080,20070,20070,3037
2017/7/21,11:15,20075,20080,20070,20075,3492
2017/7/21,11:30,20075,20075,20050,20065,11733
2017/7/21,11:45,20065,20070,20065,20065,845
2017/7/21,12:00,20065,20070,20060,20060,2553
2017/7/21,12:15,20060,20070,20060,20070,1518
2017/7/21,12:30,20070,20085,20070,20080,15280
2017/7/21,12:45,20075,20095,20075,20085,13573
2017/7/21,13:00,20085,20090,20070,20080,8771
2017/7/21,13:15,20080,20095,20080,20085,5592
2017/7/21,13:30,20085,20090,20085,20085,1490
2017/7/21,13:45,20090,20095,20080,20080,4574
2017/7/21,14:00,20085,20090,20075,20090,9253
2017/7/21,14:15,20090,20090,20085,20085,3641
2017/7/21,14:30,20085,20090,20075,20080,9725
2017/7/21,14:45,20080,20085,20060,20075,20109
2017/7/21,15:00,20075,20085,20070,20080,12728
2017/7/21,15:15,20080,20080,20080,20080,4255
2017/7/24,16:30,20070,20080,20070,20070,5002
2017/7/24,16:45,20065,20070,20060,20065,4576
2017/7/24,17:00,20065,20070,20060,20065,3309
2017/7/24,17:15,20065,20075,20060,20070,2752
2017/7/24,17:30,20075,20075,20065,20070,1309
2017/7/24,17:45,20070,20080,20065,20075,3187
2017/7/24,18:00,20075,20080,20065,20075,6309
2017/7/24,18:15,20070,20075,20065,20070,2132
2017/7/24,18:30,20065,20070,20065,20070,1804
2017/7/24,18:45,20065,20070,20045,20050,9509
2017/7/24,19:00,20050,20050,20035,20040,7413
2017/7/24,19:15,20040,20045,20025,20035,12450
2017/7/24,19:30,20030,20040,20020,20025,8216
2017/7/24,19:45,20025,20040,20020,20030,5425
2017/7/24,20:00,20030,20035,20030,20030,1209
2017/7/24,20:15,20030,20040,20030,20035,3422
2017/7/24,20:30,20035,20035,20030,20030,1684
2017/7/24,20:45,20030,20035,20030,20035,342
2017/7/24,21:00,20035,20035,20020,20025,4933
2017/7/24,21:15,20025,20035,20020,20035,2786
2017/7/24,21:30,20035,20040,20030,20035,1848
2017/7/24,21:45,20035,20035,20005,20010,14147
2017/7/24,22:00,20005,20010,19985,19990,13267
2017/7/24,22:15,19990,20000,19980,19980,8046
2017/7/24,22:30,19985,19995,19975,19995,13102
2017/7/24,22:45,19990,19995,19955,19965,17219
2017/7/24,23:00,19960,19965,19950,19965,14574
2017/7/24,23:15,19960,19970,19955,19965,6621
2017/7/24,23:30,19960,19970,19955,19965,9262
2017/7/24,23:45,19960,19965,19950,19955,11572
2017/7/24,0:00,19950,19970,19950,19965,6059
2017/7/24,0:15,19960,19965,19955,19965,5017
2017/7/24,0:30,19965,19975,19960,19970,7744
2017/7/24,0:45,19975,19975,19955,19965,3584
2017/7/24,1:00,19965,19980,19960,19975,7457
2017/7/24,1:15,19980,19985,19970,19975,2679
2017/7/24,1:30,19975,19980,19970,19975,2161
2017/7/24,1:45,19970,19980,19970,19975,1385
2017/7/24,2:00,19975,19980,19970,19975,1835
2017/7/24,2:15,19980,19980,19975,19980,140
2017/7/24,2:30,19975,19980,19970,19975,3470
2017/7/24,2:45,19970,19980,19960,19965,2527
2017/7/24,3:00,19970,19975,19965,19965,999
2017/7/24,3:15,19965,19970,19965,19970,983
2017/7/24,3:30,19965,19975,19965,19970,1761
2017/7/24,3:45,19970,19970,19965,19965,865
2017/7/24,4:00,19970,19970,19965,19965,471
2017/7/24,4:15,19965,19970,19965,19970,249
2017/7/24,4:30,19965,19975,19965,19970,539
2017/7/24,4:45,19970,19980,19970,19975,1520
2017/7/24,5:00,19975,19985,19975,19980,2216
2017/7/24,5:15,19985,19985,19965,19970,1700
2017/7/24,5:30,19960,19960,19960,19960,2563
2017/7/24,8:45,19945,19960,19940,19955,16234
2017/7/24,9:00,19955,19955,19900,19910,47376
2017/7/24,9:15,19910,19915,19885,19910,28098
2017/7/24,9:30,19905,19925,19900,19915,13186
2017/7/24,9:45,19915,19925,19905,19920,10286
2017/7/24,10:00,19920,19925,19905,19910,11686
2017/7/24,10:15,19905,19910,19875,19890,26518
2017/7/24,10:30,19885,19905,19880,19900,10645
2017/7/24,10:45,19900,19915,19900,19910,6241
2017/7/24,11:00,19905,19910,19885,19900,12316
2017/7/24,11:15,19900,19910,19895,19905,4512
2017/7/24,11:30,19910,19910,19905,19910,547
2017/7/24,11:45,19905,19915,19905,19915,1211
2017/7/24,12:00,19915,19915,19910,19915,341
2017/7/24,12:15,19915,19915,19905,19910,4359
2017/7/24,12:30,19905,19920,19900,19905,11508
2017/7/24,12:45,19910,19915,19900,19905,5651
2017/7/24,13:00,19905,19910,19890,19895,5718
2017/7/24,13:15,19895,19905,19895,19900,2616
2017/7/24,13:30,19905,19915,19900,19915,6299
2017/7/24,13:45,19915,19920,19910,19920,6675
2017/7/24,14:00,19920,19945,19915,19940,17676
2017/7/24,14:15,19935,19970,19935,19965,16277
2017/7/24,14:30,19965,19980,19955,19960,14809
2017/7/24,14:45,19955,19960,19940,19955,22472
2017/7/24,15:00,19950,19955,19930,19945,15788
2017/7/24,15:15,19945,19945,19945,19945,5328
2017/7/25,16:30,19910,19915,19880,19890,24511
2017/7/25,16:45,19885,19905,19885,19895,6290
2017/7/25,17:00,19895,19910,19890,19905,6077
2017/7/25,17:15,19910,19910,19885,19900,7159
2017/7/25,17:30,19900,19910,19890,19895,5838
2017/7/25,17:45,19895,19900,19880,19880,6843
2017/7/25,18:00,19880,19895,19875,19880,9928
2017/7/25,18:15,19880,19885,19855,19860,15100
2017/7/25,18:30,19860,19875,19855,19875,8217
2017/7/25,18:45,19875,19880,19870,19875,4122
2017/7/25,19:00,19875,19880,19870,19880,4355
2017/7/25,19:15,19875,19880,19875,19880,2048
2017/7/25,19:30,19880,19885,19875,19880,1875
2017/7/25,19:45,19885,19885,19880,19885,2156
2017/7/25,20:00,19890,19900,19885,19895,4263
2017/7/25,20:15,19895,19900,19890,19900,2708
2017/7/25,20:30,19900,19900,19895,19900,1073
2017/7/25,20:45,19900,19900,19895,19900,947
2017/7/25,21:00,19895,19905,19895,19900,1807
2017/7/25,21:15,19900,19910,19895,19910,5462
2017/7/25,21:30,19910,19915,19900,19905,5672
2017/7/25,21:45,19905,19910,19900,19905,2157
2017/7/25,22:00,19905,19910,19900,19905,2167
2017/7/25,22:15,19905,19925,19905,19920,9611
2017/7/25,22:30,19920,19925,19900,19900,12307
2017/7/25,22:45,19905,19920,19895,19905,8138
2017/7/25,23:00,19905,19910,19895,19905,8314
2017/7/25,23:15,19900,19910,19895,19900,4190
2017/7/25,23:30,19895,19910,19890,19905,5866
2017/7/25,23:45,19905,19920,19900,19905,10224
2017/7/25,0:00,19905,19910,19890,19900,5880
2017/7/25,0:15,19900,19910,19885,19895,6578
2017/7/25,0:30,19890,19915,19890,19910,5292
2017/7/25,0:45,19910,19920,19910,19920,1899
2017/7/25,1:00,19915,19935,19915,19930,8635
2017/7/25,1:15,19930,19940,19930,19940,3989
2017/7/25,1:30,19935,19945,19935,19940,1937
2017/7/25,1:45,19940,19940,19930,19940,2411
2017/7/25,2:00,19935,19940,19935,19935,946
2017/7/25,2:15,19935,19945,19935,19945,1691
2017/7/25,2:30,19940,19945,19935,19940,1480
2017/7/25,2:45,19935,19940,19935,19940,1034
2017/7/25,3:00,19935,19940,19935,19935,244
2017/7/25,3:15,19935,19940,19935,19935,79
2017/7/25,3:30,19935,19940,19935,19940,213
2017/7/25,3:45,19935,19945,19935,19940,1369
2017/7/25,4:00,19945,19945,19935,19935,615
2017/7/25,4:15,19940,19950,19935,19945,1218
2017/7/25,4:30,19950,19950,19940,19950,1345
2017/7/25,4:45,19950,19950,19945,19950,1107
2017/7/25,5:00,19945,19950,19940,19945,941
2017/7/25,5:15,19950,19955,19945,19955,1132
2017/7/25,5:30,19955,19955,19955,19955,2868
2017/7/25,8:45,19950,19960,19950,19960,11457
2017/7/25,9:00,19960,20015,19950,20005,42584
2017/7/25,9:15,20005,20005,19970,19990,23252
2017/7/25,9:30,19990,19995,19965,19980,12011
2017/7/25,9:45,19980,19985,19970,19975,6374
2017/7/25,10:00,19970,19980,19965,19980,6350
2017/7/25,10:15,19975,19990,19975,19980,4250
2017/7/25,10:30,19975,19985,19970,19980,5048
2017/7/25,10:45,19975,19985,19960,19965,8076
2017/7/25,11:00,19970,19975,19950,19955,12622
2017/7/25,11:15,19955,19960,19915,19935,32589
2017/7/25,11:30,19935,19935,19925,19935,7683
2017/7/25,11:45,19935,19940,19930,19935,3401
2017/7/25,12:00,19935,19940,19930,19935,1367
2017/7/25,12:15,19935,19945,19930,19945,2618
2017/7/25,12:30,19940,19950,19940,19945,8708
2017/7/25,12:45,19940,19950,19940,19945,2862
2017/7/25,13:00,19945,19950,19935,19935,8341
2017/7/25,13:15,19935,19940,19925,19935,8461
2017/7/25,13:30,19935,19950,19935,19950,2538
2017/7/25,13:45,19945,19950,19935,19940,8639
2017/7/25,14:00,19945,19955,19940,19950,4467
2017/7/25,14:15,19955,19955,19945,19945,6774
2017/7/25,14:30,19945,19950,19940,19950,7559
2017/7/25,14:45,19950,19955,19940,19945,17935
2017/7/25,15:00,19945,19950,19920,19925,15696
2017/7/25,15:15,19920,19920,19920,19920,4359
2017/7/26,16:30,19940,19950,19930,19950,12908
2017/7/26,16:45,19950,19955,19940,19950,4708
2017/7/26,17:00,19950,19970,19945,19965,9708
2017/7/26,17:15,19965,19965,19955,19960,5149
2017/7/26,17:30,19960,19970,19950,19955,7737
2017/7/26,17:45,19955,19965,19950,19960,2733
2017/7/26,18:00,19960,19975,19960,19970,3046
2017/7/26,18:15,19970,19985,19970,19975,8675
2017/7/26,18:30,19975,19990,19975,19975,9524
2017/7/26,18:45,19980,19985,19975,19980,3371
2017/7/26,19:00,19980,19985,19975,19980,3203
2017/7/26,19:15,19975,19985,19975,19980,1839
2017/7/26,19:30,19985,19990,19980,19980,3988
2017/7/26,19:45,19985,19985,19975,19975,1587
2017/7/26,20:00,19980,19990,19975,19985,3656
2017/7/26,20:15,19985,19990,19980,19990,1330
2017/7/26,20:30,19990,19995,19980,19985,6549
2017/7/26,20:45,19980,20000,19980,19990,6901
2017/7/26,21:00,19990,20000,19990,19995,2186
2017/7/26,21:15,19995,20000,19985,19990,3195
2017/7/26,21:30,19990,20000,19990,20000,2782
2017/7/26,21:45,20000,20010,19995,20005,7965
2017/7/26,22:00,20005,20015,20000,20005,9986
2017/7/26,22:15,20010,20010,20000,20010,3717
2017/7/26,22:30,20010,20015,19990,19995,11907
2017/7/26,22:45,19995,20000,19980,19990,6806
2017/7/26,23:00,19985,20005,19980,19990,10026
2017/7/26,23:15,19990,20005,19985,20005,6212
2017/7/26,23:30,20000,20015,20000,20005,6372
2017/7/26,23:45,20005,20015,20005,20010,4704
2017/7/26,0:00,20010,20035,20010,20035,14852
2017/7/26,0:15,20035,20045,20030,20035,9349
2017/7/26,0:30,20040,20040,20030,20040,5167
2017/7/26,0:45,20040,20040,20030,20035,3248
2017/7/26,1:00,20035,20065,20030,20060,13389
2017/7/26,1:15,20060,20065,20055,20060,3421
2017/7/26,1:30,20065,20065,20055,20060,3694
2017/7/26,1:45,20060,20075,20060,20070,5685
2017/7/26,2:00,20075,20075,20060,20060,1833
2017/7/26,2:15,20065,20065,20055,20055,733
2017/7/26,2:30,20055,20065,20055,20065,1346
2017/7/26,2:45,20065,20065,20050,20055,1105
2017/7/26,3:00,20050,20060,20050,20050,1099
2017/7/26,3:15,20050,20070,20050,20070,3342
2017/7/26,3:30,20070,20070,20055,20065,2005
2017/7/26,3:45,20060,20075,20060,20070,2163
2017/7/26,4:00,20070,20085,20070,20070,5243
2017/7/26,4:15,20070,20080,20065,20070,2124
2017/7/26,4:30,20075,20080,20065,20070,879
2017/7/26,4:45,20065,20070,20055,20060,3661
2017/7/26,5:00,20060,20060,20050,20060,1189
2017/7/26,5:15,20060,20060,20050,20050,715
2017/7/26,5:30,20055,20055,20055,20055,1945
2017/7/26,8:45,20090,20095,20080,20085,12898
2017/7/26,9:00,20085,20100,20065,20090,36750
2017/7/26,9:15,20085,20095,20075,20090,11212
2017/7/26,9:30,20085,20100,20080,20085,15202
2017/7/26,9:45,20080,20085,20070,20080,8274
2017/7/26,10:00,20085,20090,20080,20080,6180
2017/7/26,10:15,20085,20085,20065,20070,5347
2017/7/26,10:30,20070,20075,20065,20075,5788
2017/7/26,10:45,20070,20075,20040,20050,13304
2017/7/26,11:00,20050,20060,20050,20050,7116
2017/7/26,11:15,20050,20060,20040,20045,8149
2017/7/26,11:30,20045,20050,20040,20050,2746
2017/7/26,11:45,20050,20055,20030,20050,10644
2017/7/26,12:00,20045,20050,20040,20050,2595
2017/7/26,12:15,20050,20050,20045,20045,511
2017/7/26,12:30,20045,20055,20040,20045,5457
2017/7/26,12:45,20050,20050,20035,20035,6850
2017/7/26,13:00,20035,20035,20015,20020,10249
2017/7/26,13:15,20020,20045,20015,20030,18263
2017/7/26,13:30,20030,20035,20005,20020,15431
2017/7/26,13:45,20020,20035,20015,20035,10131
2017/7/26,14:00,20030,20035,20030,20035,3700
2017/7/26,14:15,20035,20035,20020,20025,3925
2017/7/26,14:30,20025,20050,20020,20045,11156
2017/7/26,14:45,20045,20050,20030,20035,10396
2017/7/26,15:00,20035,20050,20025,20050,18165
2017/7/26,15:15,20040,20040,20040,20040,4330
2017/7/27,16:30,20055,20070,20045,20065,9134
2017/7/27,16:45,20065,20070,20055,20055,6561
2017/7/27,17:00,20060,20060,20050,20055,4776
2017/7/27,17:15,20055,20060,20050,20055,2764
2017/7/27,17:30,20060,20065,20055,20055,2293
2017/7/27,17:45,20050,20060,20050,20060,3785
2017/7/27,18:00,20055,20065,20050,20060,3253
2017/7/27,18:15,20055,20060,20050,20055,2796
2017/7/27,18:30,20055,20070,20055,20060,6257
2017/7/27,18:45,20060,20060,20055,20060,2374
2017/7/27,19:00,20055,20060,20045,20045,4109
2017/7/27,19:15,20045,20050,20035,20040,3577
2017/7/27,19:30,20040,20045,20035,20040,5168
2017/7/27,19:45,20040,20045,20040,20045,1901
2017/7/27,20:00,20045,20050,20040,20040,1781
2017/7/27,20:15,20040,20045,20035,20040,3086
2017/7/27,20:30,20045,20055,20040,20055,4282
2017/7/27,20:45,20050,20065,20050,20065,2466
2017/7/27,21:00,20065,20075,20060,20070,5503
2017/7/27,21:15,20070,20075,20065,20065,2379
2017/7/27,21:30,20070,20075,20060,20070,3573
2017/7/27,21:45,20065,20070,20060,20065,3434
2017/7/27,22:00,20065,20070,20060,20065,3071
2017/7/27,22:15,20065,20075,20065,20070,4016
2017/7/27,22:30,20070,20070,20055,20060,7579
2017/7/27,22:45,20065,20070,20055,20065,8085
2017/7/27,23:00,20065,20075,20060,20070,5610
2017/7/27,23:15,20070,20080,20070,20070,6633
2017/7/27,23:30,20075,20080,20070,20070,5491
2017/7/27,23:45,20070,20075,20060,20070,4210
2017/7/27,0:00,20070,20085,20065,20080,8434
2017/7/27,0:15,20080,20080,20065,20070,7841
2017/7/27,0:30,20070,20075,20065,20075,3783
2017/7/27,0:45,20080,20085,20075,20080,6600
2017/7/27,1:00,20080,20080,20075,20080,1611
2017/7/27,1:15,20080,20080,20075,20080,898
2017/7/27,1:30,20080,20085,20075,20080,1904
2017/7/27,1:45,20080,20085,20080,20080,857
2017/7/27,2:00,20075,20080,20070,20075,1237
2017/7/27,2:15,20070,20075,20065,20075,815
2017/7/27,2:30,20070,20075,20065,20070,1651
2017/7/27,2:45,20070,20070,20060,20065,1999
2017/7/27,3:00,20065,20075,20045,20050,9696
2017/7/27,3:15,20050,20050,20030,20035,6709
2017/7/27,3:30,20035,20050,20030,20030,3764
2017/7/27,3:45,20030,20040,20015,20015,3647
2017/7/27,4:00,20020,20025,20000,20010,8470
2017/7/27,4:15,20010,20020,20005,20010,4361
2017/7/27,4:30,20015,20020,20005,20010,2141
2017/7/27,4:45,20010,20015,19990,20015,5394
2017/7/27,5:00,20015,20015,20000,20005,1634
2017/7/27,5:15,20000,20015,20000,20015,1239
2017/7/27,5:30,20020,20020,20020,20020,1584
2017/7/27,8:45,20010,20025,20005,20010,11343
2017/7/27,9:00,20015,20035,20010,20025,25362
2017/7/27,9:15,20025,20025,19990,20005,24376
2017/7/27,9:30,20000,20015,19995,20010,10875
2017/7/27,9:45,20015,20045,20010,20040,23977
2017/7/27,10:00,20040,20085,20035,20075,34478
2017/7/27,10:15,20075,20085,20060,20065,12946
2017/7/27,10:30,20060,20070,20055,20065,6882
2017/7/27,10:45,20065,20065,20050,20060,7017
2017/7/27,11:00,20060,20060,20050,20055,5104
2017/7/27,11:15,20055,20075,20055,20070,7019
2017/7/27,11:30,20070,20070,20060,20060,1108
2017/7/27,11:45,20060,20065,20055,20055,1630
2017/7/27,12:00,20055,20060,20050,20055,1783
2017/7/27,12:15,20055,20060,20055,20055,466
2017/7/27,12:30,20055,20065,20045,20050,11317
2017/7/27,12:45,20050,20065,20045,20060,7449
2017/7/27,13:00,20065,20065,20055,20055,3988
2017/7/27,13:15,20055,20060,20050,20055,4287
2017/7/27,13:30,20055,20070,20050,20070,4837
2017/7/27,13:45,20070,20125,20065,20115,64201
2017/7/27,14:00,20120,20165,20110,20145,50630
2017/7/27,14:15,20145,20150,20125,20130,17666
2017/7/27,14:30,20130,20135,20060,20065,47617
2017/7/27,14:45,20070,20070,20040,20060,45308
2017/7/27,15:00,20060,20065,20045,20055,11507
2017/7/27,15:15,20050,20050,20050,20050,4033
2017/7/28,16:30,20090,20090,20060,20060,14218
2017/7/28,16:45,20065,20075,20060,20075,4106
2017/7/28,17:00,20075,20075,20055,20070,9010
2017/7/28,17:15,20070,20085,20070,20075,7916
2017/7/28,17:30,20075,20080,20055,20070,8770
2017/7/28,17:45,20070,20070,20065,20070,463
2017/7/28,18:00,20065,20070,20060,20070,4000
2017/7/28,18:15,20070,20080,20065,20075,4316
2017/7/28,18:30,20075,20080,20075,20080,524
2017/7/28,18:45,20075,20085,20075,20085,2331
2017/7/28,19:00,20085,20090,20075,20085,6387
2017/7/28,19:15,20085,20090,20080,20080,1458
2017/7/28,19:30,20080,20105,20080,20100,7500
2017/7/28,19:45,20100,20100,20090,20095,3315
2017/7/28,20:00,20100,20100,20085,20090,2567
2017/7/28,20:15,20095,20100,20090,20095,2730
2017/7/28,20:30,20095,20100,20090,20095,1717
2017/7/28,20:45,20095,20100,20090,20090,521
2017/7/28,21:00,20090,20100,20090,20095,2614
2017/7/28,21:15,20100,20100,20090,20090,1181
2017/7/28,21:30,20095,20100,20090,20095,3206
2017/7/28,21:45,20090,20100,20090,20095,2825
2017/7/28,22:00,20100,20115,20095,20110,6255
2017/7/28,22:15,20110,20115,20105,20110,4288
2017/7/28,22:30,20110,20110,20095,20095,10766
2017/7/28,22:45,20095,20095,20065,20070,12545
2017/7/28,23:00,20065,20080,20060,20075,5052
2017/7/28,23:15,20075,20090,20075,20090,3731
2017/7/28,23:30,20095,20100,20080,20100,7023
2017/7/28,23:45,20100,20105,20095,20100,5685
2017/7/28,0:00,20100,20100,20080,20085,5229
2017/7/28,0:15,20090,20090,20085,20090,1428
2017/7/28,0:30,20090,20100,20090,20095,4134
2017/7/28,0:45,20100,20110,20095,20105,2301
2017/7/28,1:00,20105,20125,20105,20115,7924
2017/7/28,1:15,20120,20125,20115,20120,2857
2017/7/28,1:30,20120,20125,20080,20080,12799
2017/7/28,1:45,20080,20100,20070,20070,10650
2017/7/28,2:00,20070,20070,20055,20055,11483
2017/7/28,2:15,20055,20055,19975,19990,32846
2017/7/28,2:30,19985,19990,19950,19985,16271
2017/7/28,2:45,19985,20010,19980,19995,13483
2017/7/28,3:00,20000,20015,19985,20005,8169
2017/7/28,3:15,20005,20015,19990,20000,3908
2017/7/28,3:30,20000,20005,19980,19985,4839
2017/7/28,3:45,19980,20000,19980,20000,1974
2017/7/28,4:00,20000,20000,19990,19995,2714
2017/7/28,4:15,19995,20010,19990,20010,2401
2017/7/28,4:30,20005,20020,20000,20010,3032
2017/7/28,4:45,20010,20025,20005,20025,4499
2017/7/28,5:00,20025,20030,20015,20030,3106
2017/7/28,5:15,20025,20030,20025,20030,781
2017/7/28,5:30,20035,20035,20035,20035,1539
2017/7/28,8:45,20010,20020,20000,20015,15267
2017/7/28,9:00,20015,20030,20000,20015,20196
2017/7/28,9:15,20015,20020,19980,19980,17147
2017/7/28,9:30,19980,19990,19965,19970,22865
2017/7/28,9:45,19975,19980,19950,19970,18370
2017/7/28,10:00,19970,19980,19955,19965,14323
2017/7/28,10:15,19965,19980,19960,19965,10794
2017/7/28,10:30,19960,19985,19960,19980,9047
2017/7/28,10:45,19975,19985,19970,19970,5164
2017/7/28,11:00,19975,19980,19965,19965,5886
2017/7/28,11:15,19965,19975,19960,19975,5908
2017/7/28,11:30,19975,19975,19965,19970,3314
2017/7/28,11:45,19970,19970,19960,19965,1691
2017/7/28,12:00,19970,19970,19960,19965,1342
2017/7/28,12:15,19970,19980,19965,19970,4604
2017/7/28,12:30,19975,19985,19960,19965,10955
2017/7/28,12:45,19965,19965,19950,19960,9899
